"index";"Nom de l'opérateur";"Millésime des données";"Code de l'IRIS - Code de la zone";"Code de l'IRIS - Libellé de la zone";"Énergie concernée";"Code du grand secteur";"Consommation (en MWh)";"Nombre de points de livraison"
"ID";"OPERATEUR";"ANNEE";"IRIS_CODE";"IRIS_LIBELLE";"FILIERE";"CODE_GRAND_SECTEUR";"CONSO";"PDL"
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212311203";"Édouard Belin";"C";"T";248.996948242188;1
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212311204";"Champ Perdrix";"C";"R";12746.4016113281;9
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212311204";"Champ Perdrix";"C";"T";676.874816894531;3
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212311301";"Chartreuse";"C";"R";2715.4790512085;3
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212311301";"Chartreuse";"C";"T";2459.42793750763;3
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212311302";"Arquebuse";"C";"R";627.156955718994;3
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212311302";"Arquebuse";"C";"T";1627.57795715332;2
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212311303";"Tanneries";"C";"R";2438.71494522095;4
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212311401";"Providence";"C";"R";"secret";"secret"
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212311401";"Providence";"C";"T";"secret";"secret"
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212311402";"Carrières Bacquin";"C";"R";"secret";"secret"
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212311501";"François Pompon";"C";"R";1361.99998779297;3
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212311501";"François Pompon";"C";"T";654.999993896485;1
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212319803";"La Gare";"C";"T";"secret";"secret"
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212319901";"Combe à la Serpent Le Lac";"C";"R";212.136962890625;2
"2102C";"Réseau du Grand Dijon Ouest";"2020";"212319901";"Combe à la Serpent Le Lac";"C";"T";563.387939453125;4
"2102C";"Réseau du Grand Dijon Ouest";"2020";"216170101";"Vieux Talant-Clinique";"C";"R";565.00000076294;2
"2102C";"Réseau du Grand Dijon Ouest";"2020";"216170101";"Vieux Talant-Clinique";"C";"T";1869.39005279541;1
"2105C";"Les Grésilles";"2020";"212311802";"Lochères";"C";"X";4785.084;16
"2105C";"Les Grésilles";"2020";"212311803";"Grésilles Centre";"C";"X";4992.62;15
"2105C";"Les Grésilles";"2020";"212311804";"Castelnau";"C";"X";3138.949;11
"2106C";"Dijon énergies";"2020";"212310102";"Cordeliers";"C";"R";976;2
"2106C";"Dijon énergies";"2020";"212310102";"Cordeliers";"C";"T";1894;3
"2106C";"Dijon énergies";"2020";"212310103";"Saint-Michel";"C";"R";1762;3
"2106C";"Dijon énergies";"2020";"212310103";"Saint-Michel";"C";"T";3419;5
"2106C";"Dijon énergies";"2020";"212310201";"Grangier";"C";"R";779;1
"2106C";"Dijon énergies";"2020";"212310201";"Grangier";"C";"T";1512;2
"2106C";"Dijon énergies";"2020";"212310202";"Jean-Jacques Rousseau";"C";"R";976;2
"2106C";"Dijon énergies";"2020";"212310202";"Jean-Jacques Rousseau";"C";"T";1894;3
"2106C";"Dijon énergies";"2020";"212310303";"République";"C";"R";976;2
"2106C";"Dijon énergies";"2020";"212310303";"République";"C";"T";1894;3
"2106C";"Dijon énergies";"2020";"212310304";"Clemenceau";"C";"R";3130;5
"2106C";"Dijon énergies";"2020";"212310304";"Clemenceau";"C";"T";6076;9
"2106C";"Dijon énergies";"2020";"212310305";"Davout";"C";"R";1958;3
"2106C";"Dijon énergies";"2020";"212310305";"Davout";"C";"T";3801;6
"2106C";"Dijon énergies";"2020";"212310401";"Petit Cîteaux";"C";"R";1172;2
"2106C";"Dijon énergies";"2020";"212310401";"Petit Cîteaux";"C";"T";2275;4
"2106C";"Dijon énergies";"2020";"212310402";"Saint-Pierre";"C";"R";1369;2
"2106C";"Dijon énergies";"2020";"212310402";"Saint-Pierre";"C";"T";2657;4
"2106C";"Dijon énergies";"2020";"212310403";"Docteur Lavalle";"C";"R";779;1
"2106C";"Dijon énergies";"2020";"212310403";"Docteur Lavalle";"C";"T";1512;2
"2106C";"Dijon énergies";"2020";"212310404";"Voltaire";"C";"R";976;2
"2106C";"Dijon énergies";"2020";"212310404";"Voltaire";"C";"T";1894;3
"2106C";"Dijon énergies";"2020";"212310501";"Lyautey";"C";"R";1958;3
"2106C";"Dijon énergies";"2020";"212310501";"Lyautey";"C";"T";3801;6
"2106C";"Dijon énergies";"2020";"212310502";"Parc des Sports";"C";"R";590;1
"2106C";"Dijon énergies";"2020";"212310502";"Parc des Sports";"C";"T";1144;2
"2106C";"Dijon énergies";"2020";"212310503";"Champmaillot";"C";"R";1172;2
"2106C";"Dijon énergies";"2020";"212310503";"Champmaillot";"C";"T";2275;4
"2106C";"Dijon énergies";"2020";"212310601";"Universités";"C";"R";1762;3
"2106C";"Dijon énergies";"2020";"212310601";"Universités";"C";"T";3419;5
"2106C";"Dijon énergies";"2020";"212310701";"Lentillères";"C";"R";1762;3
"2106C";"Dijon énergies";"2020";"212310701";"Lentillères";"C";"T";3419;5
"2106C";"Dijon énergies";"2020";"212310702";"Petites Roches";"C";"R";1172;2
"2106C";"Dijon énergies";"2020";"212310702";"Petites Roches";"C";"T";2275;4
"2106C";"Dijon énergies";"2020";"212310704";"Abattoirs";"C";"R";3713;6
"2106C";"Dijon énergies";"2020";"212310704";"Abattoirs";"C";"T";7207;11
"2106C";"Dijon énergies";"2020";"212310801";"Castel";"C";"R";1172;2
"2106C";"Dijon énergies";"2020";"212310801";"Castel";"C";"T";2275;4
"2106C";"Dijon énergies";"2020";"212310802";"Stéarinerie";"C";"R";779;1
"2106C";"Dijon énergies";"2020";"212310802";"Stéarinerie";"C";"T";1512;2
"2106C";"Dijon énergies";"2020";"212310803";"Carrousel";"C";"R";"secret";"secret"
"2106C";"Dijon énergies";"2020";"212310803";"Carrousel";"C";"T";381;1
"2106C";"Dijon énergies";"2020";"212311003";"Bourroches Ouest";"C";"R";"secret";"secret"
"2106C";"Dijon énergies";"2020";"212311003";"Bourroches Ouest";"C";"T";381;1
"2106C";"Dijon énergies";"2020";"212311502";"Les Hauts de Montchapet";"C";"R";393;1
"2106C";"Dijon énergies";"2020";"212311502";"Les Hauts de Montchapet";"C";"T";763;1
"2106C";"Dijon énergies";"2020";"212311503";"Eugène Spuller";"C";"R";393;1
"2106C";"Dijon énergies";"2020";"212311503";"Eugène Spuller";"C";"T";763;1
"2106C";"Dijon énergies";"2020";"212311601";"La Charmette";"C";"R";976;2
"2106C";"Dijon énergies";"2020";"212311601";"La Charmette";"C";"T";1894;3
"2106C";"Dijon énergies";"2020";"212311602";"Fauconnet";"C";"R";1172;2
"2106C";"Dijon énergies";"2020";"212311602";"Fauconnet";"C";"T";2275;4
"2106C";"Dijon énergies";"2020";"212311603";"Jouvence Ouest";"C";"R";"secret";"secret"
"2106C";"Dijon énergies";"2020";"212311603";"Jouvence Ouest";"C";"T";381;1
"2106C";"Dijon énergies";"2020";"212311604";"Jouvence Est";"C";"R";1762;3
"2106C";"Dijon énergies";"2020";"212311604";"Jouvence Est";"C";"T";3419;5
"2106C";"Dijon énergies";"2020";"212311701";"Balzac";"C";"R";1172;2
"2106C";"Dijon énergies";"2020";"212311701";"Balzac";"C";"T";2275;4
"2106C";"Dijon énergies";"2020";"212311702";"Stalingrad";"C";"R";3130;5
"2106C";"Dijon énergies";"2020";"212311702";"Stalingrad";"C";"T";6076;9
"2106C";"Dijon énergies";"2020";"212311703";"Casernes";"C";"R";2344;4
"2106C";"Dijon énergies";"2020";"212311703";"Casernes";"C";"T";4550;7
"2106C";"Dijon énergies";"2020";"212311704";"Sacré-Cœur";"C";"R";2737;4
"2106C";"Dijon énergies";"2020";"212311704";"Sacré-Cœur";"C";"T";5313;8
"2106C";"Dijon énergies";"2020";"212311801";"York";"C";"R";1565;2
"2106C";"Dijon énergies";"2020";"212311801";"York";"C";"T";3038;5
"2106C";"Dijon énergies";"2020";"212311802";"Lochères";"C";"R";590;1
"2106C";"Dijon énergies";"2020";"212311802";"Lochères";"C";"T";1144;2
"2106C";"Dijon énergies";"2020";"212311804";"Castelnau";"C";"R";779;1
"2106C";"Dijon énergies";"2020";"212311804";"Castelnau";"C";"T";1512;2
"2106C";"Dijon énergies";"2020";"212312001";"Charles de Gaulle";"C";"R";"secret";"secret"
"2106C";"Dijon énergies";"2020";"212312001";"Charles de Gaulle";"C";"T";381;1
"2106C";"Dijon énergies";"2020";"212312002";"Concorde";"C";"R";590;1
"2106C";"Dijon énergies";"2020";"212312002";"Concorde";"C";"T";1144;2
"2106C";"Dijon énergies";"2020";"212312003";"Clos de Pouilly";"C";"R";1172;2
"2106C";"Dijon énergies";"2020";"212312003";"Clos de Pouilly";"C";"T";2275;4
"2106C";"Dijon énergies";"2020";"212319801";"La Toison d'Or";"C";"R";976;2
"2106C";"Dijon énergies";"2020";"212319801";"La Toison d'Or";"C";"T";1894;3
"2106C";"Dijon énergies";"2020";"212319802";"Z.I. Nord-Est";"C";"R";590;1
"2106C";"Dijon énergies";"2020";"212319802";"Z.I. Nord-Est";"C";"T";1144;2
"2106C";"Dijon énergies";"2020";"212319804";"Le Bocage";"C";"R";2737;4
"2106C";"Dijon énergies";"2020";"212319804";"Le Bocage";"C";"T";5313;8
"2106C";"Dijon énergies";"2020";"212780101";"Vieux Village";"C";"R";779;1
"2106C";"Dijon énergies";"2020";"212780101";"Vieux Village";"C";"T";1512;2
"2106C";"Dijon énergies";"2020";"212780102";"Saverney";"C";"R";393;1
"2106C";"Dijon énergies";"2020";"212780102";"Saverney";"C";"T";763;1
"2106C";"Dijon énergies";"2020";"212780104";"Majnoni";"C";"R";"secret";"secret"
"2106C";"Dijon énergies";"2020";"212780104";"Majnoni";"C";"T";381;1
"2106C";"Dijon énergies";"2020";"212780199";"Activités Économiques";"C";"R";976;2
"2106C";"Dijon énergies";"2020";"212780199";"Activités Économiques";"C";"T";1894;3
"2106C";"Dijon énergies";"2020";"213550103";"Parc Poussots-Pommerets";"C";"R";590;1
"2106C";"Dijon énergies";"2020";"213550103";"Parc Poussots-Pommerets";"C";"T";1144;2
"2106C";"Dijon énergies";"2020";"215150101";"Atrias-Vieux Village-Grand Chaignet";"C";"R";1369;2
"2106C";"Dijon énergies";"2020";"215150101";"Atrias-Vieux Village-Grand Chaignet";"C";"T";2657;4
"2106C";"Dijon énergies";"2020";"215150102";"La Fontaine aux Jardins";"C";"R";976;2
"2106C";"Dijon énergies";"2020";"215150102";"La Fontaine aux Jardins";"C";"T";1894;3
"2106C";"Dijon énergies";"2020";"215150103";"Les Huches";"C";"R";3130;5
"2106C";"Dijon énergies";"2020";"215150103";"Les Huches";"C";"T";6076;9
"2106C";"Dijon énergies";"2020";"215150104";"Place Centrale-Quetignerots-Pré Bourgeot";"C";"R";7236;11
"2106C";"Dijon énergies";"2020";"215150104";"Place Centrale-Quetignerots-Pré Bourgeot";"C";"T";14046;22
"2106C";"Dijon énergies";"2020";"215150199";"Zone Activités Europe-Cap Vert-Grand Marché";"C";"R";393;1
"2106C";"Dijon énergies";"2020";"215150199";"Zone Activités Europe-Cap Vert-Grand Marché";"C";"T";763;1
"2106C";"Dijon énergies";"2020";"215350000";"Ruffey-lès-Echirey (commune non irisée)";"C";"R";976;2
"2106C";"Dijon énergies";"2020";"215350000";"Ruffey-lès-Echirey (commune non irisée)";"C";"T";1894;3
"2106C";"Dijon énergies";"2020";"215400199";"Sud-Est";"C";"R";"secret";"secret"
"2106C";"Dijon énergies";"2020";"215400199";"Sud-Est";"C";"T";381;1
"2106C";"Dijon énergies";"2020";"216170106";"Montoillots-Logis de France-Zone Artisanale";"C";"R";"secret";"secret"
"2106C";"Dijon énergies";"2020";"216170106";"Montoillots-Logis de France-Zone Artisanale";"C";"T";381;1
"2401C";"SOLENA";"2020";"243720101";"Nord";"C";"R";623.37;1
"2401C";"SOLENA";"2020";"243720101";"Nord";"C";"T";2644.15;7
"2402C";"L'Arche au Bois";"2020";"243220112";"Gour de l'Arche";"C";"R";1606.309;26
"2402C";"L'Arche au Bois";"2020";"243220112";"Gour de l'Arche";"C";"T";1766.44;6
"2502C";"Zup de la Petite Hollande";"2020";"250200000";"Arbouans (commune non irisée)";"C";"R";3796;4
"2502C";"Zup de la Petite Hollande";"2020";"250200000";"Arbouans (commune non irisée)";"C";"T";2531;3
"2502C";"Zup de la Petite Hollande";"2020";"250430000";"Bart (commune non irisée)";"C";"R";474;1
"2502C";"Zup de la Petite Hollande";"2020";"250430000";"Bart (commune non irisée)";"C";"T";316;1
"2502C";"Zup de la Petite Hollande";"2020";"253880107";"Petite Hollande-Coteau Jouvent";"C";"R";5221;6
"2502C";"Zup de la Petite Hollande";"2020";"253880107";"Petite Hollande-Coteau Jouvent";"C";"T";3481;4
"2502C";"Zup de la Petite Hollande";"2020";"253880108";"Petite Hollande-Petit Chênois";"C";"R";1424;2
"2502C";"Zup de la Petite Hollande";"2020";"253880108";"Petite Hollande-Petit Chênois";"C";"T";950;1
"2502C";"Zup de la Petite Hollande";"2020";"253880109";"Petite Hollande Sud-Ouest";"C";"R";1898;2
"2502C";"Zup de la Petite Hollande";"2020";"253880109";"Petite Hollande Sud-Ouest";"C";"T";1265;1
"2502C";"Zup de la Petite Hollande";"2020";"253880110";"Petite Hollande-Lulli";"C";"R";3323;4
"2502C";"Zup de la Petite Hollande";"2020";"253880110";"Petite Hollande-Lulli";"C";"T";2215;2
"2502C";"Zup de la Petite Hollande";"2020";"253880111";"Petite Hollande-Hexagone";"C";"R";11389;12
"2502C";"Zup de la Petite Hollande";"2020";"253880111";"Petite Hollande-Hexagone";"C";"T";7593;8
"2502C";"Zup de la Petite Hollande";"2020";"253880112";"Petite Hollande Sud";"C";"R";4270;5
"2502C";"Zup de la Petite Hollande";"2020";"253880112";"Petite Hollande Sud";"C";"T";2847;3
"2601C";"Réseau de Valence";"2020";"263620201";"Polygone";"C";"R";4858.97;13
"2601C";"Réseau de Valence";"2020";"263620201";"Polygone";"C";"T";3144.85;6
"2601C";"Réseau de Valence";"2020";"263620202";"Dame Blanche";"C";"T";"secret";"secret"
"2601C";"Réseau de Valence";"2020";"263620301";"Petit Charran";"C";"R";498.42;1
"2601C";"Réseau de Valence";"2020";"263620302";"Romans";"C";"R";341.41312;3
"2601C";"Réseau de Valence";"2020";"263620302";"Romans";"C";"T";484.15;4
"2601C";"Réseau de Valence";"2020";"263620601";"Briffaut";"C";"T";3630.06;3
"2601C";"Réseau de Valence";"2020";"263620701";"Le Plan";"C";"R";11029.48;9
"2601C";"Réseau de Valence";"2020";"263620701";"Le Plan";"C";"T";2142.99;6
"2601C";"Réseau de Valence";"2020";"263620702";"Les Couleures";"C";"R";2698.263;6
"2601C";"Réseau de Valence";"2020";"263620702";"Les Couleures";"C";"T";2433.4;6
"2601C";"Réseau de Valence";"2020";"263620801";"La Bayot";"C";"R";1765.44;2
"2601C";"Réseau de Valence";"2020";"263620801";"La Bayot";"C";"T";2375.81;5
"2601C";"Réseau de Valence";"2020";"263620802";"Mozart";"C";"R";5785.43;4
"2601C";"Réseau de Valence";"2020";"263620802";"Mozart";"C";"T";261.6;1
"2601C";"Réseau de Valence";"2020";"263620803";"Chopin";"C";"R";3441.76;6
"2601C";"Réseau de Valence";"2020";"263620803";"Chopin";"C";"T";2093.38;7
"2603C";"Réseau de Pierrelatte";"2020";"262350102";"Nord-Est";"C";"X";7164;8
"2603C";"Réseau de Pierrelatte";"2020";"262350103";"Est";"C";"X";444;1
"2603C";"Réseau de Pierrelatte";"2020";"262350104";"Sud-Est";"C";"X";78480.8322384;12
"2603C";"Réseau de Pierrelatte";"2020";"262350105";"Sud";"C";"X";2529.5;3
"2603C";"Réseau de Pierrelatte";"2020";"262350106";"Rural";"C";"X";24086.0001;4
"2701C";"THERMEVRA";"2020";"272290303";"La Filandière";"C";"R";2469;3
"2701C";"THERMEVRA";"2020";"272290303";"La Filandière";"C";"T";2021;2
"2701C";"THERMEVRA";"2020";"272290401";"Jacques Cartier";"C";"R";2469;3
"2701C";"THERMEVRA";"2020";"272290401";"Jacques Cartier";"C";"T";2021;2
"2701C";"THERMEVRA";"2020";"272290402";"Le Bohy";"C";"R";1647;2
"2701C";"THERMEVRA";"2020";"272290402";"Le Bohy";"C";"T";1349;2
"2701C";"THERMEVRA";"2020";"272290403";"ZAC des Meuniers-La Censurière";"C";"R";2060;3
"2701C";"THERMEVRA";"2020";"272290403";"ZAC des Meuniers-La Censurière";"C";"T";1687;2
"2701C";"THERMEVRA";"2020";"272290405";"La Rougemare";"C";"R";1234;2
"2701C";"THERMEVRA";"2020";"272290405";"La Rougemare";"C";"T";1011;1
"2701C";"THERMEVRA";"2020";"272290501";"Romain Rolland";"C";"R";1647;2
"2701C";"THERMEVRA";"2020";"272290501";"Romain Rolland";"C";"T";1349;2
"2701C";"THERMEVRA";"2020";"272290502";"Le Clos au Duc";"C";"R";1234;2
"2701C";"THERMEVRA";"2020";"272290502";"Le Clos au Duc";"C";"T";1011;1
"2701C";"THERMEVRA";"2020";"272290601";"Collège Russelsheim";"C";"R";4529;6
"2701C";"THERMEVRA";"2020";"272290601";"Collège Russelsheim";"C";"T";3708;5
"2701C";"THERMEVRA";"2020";"272290602";"Michelet";"C";"R";821;1
"2701C";"THERMEVRA";"2020";"272290602";"Michelet";"C";"T";672;1
"2701C";"THERMEVRA";"2020";"272290701";"Robert Desnos";"C";"R";4116;5
"2701C";"THERMEVRA";"2020";"272290701";"Robert Desnos";"C";"T";3370;4
"2701C";"THERMEVRA";"2020";"272290702";"Charles Péguy";"C";"R";4529;6
"2701C";"THERMEVRA";"2020";"272290702";"Charles Péguy";"C";"T";3708;5
"2701C";"THERMEVRA";"2020";"272290801";"Pablo Picasso";"C";"R";5763;7
"2701C";"THERMEVRA";"2020";"272290801";"Pablo Picasso";"C";"T";4719;6
"2701C";"THERMEVRA";"2020";"272290802";"Jean Moulin";"C";"R";4529;6
"2701C";"THERMEVRA";"2020";"272290802";"Jean Moulin";"C";"T";3708;5
"2701C";"THERMEVRA";"2020";"272290803";"Vironvay La Forêt";"C";"R";6589;8
"2701C";"THERMEVRA";"2020";"272290803";"Vironvay La Forêt";"C";"T";5395;7
"2701C";"THERMEVRA";"2020";"272290804";"La Poterie-Les Dominicaines";"C";"R";1234;2
"2701C";"THERMEVRA";"2020";"272290804";"La Poterie-Les Dominicaines";"C";"T";1011;1
"2701C";"THERMEVRA";"2020";"272290805";"Forêt d'Évreux";"C";"R";2060;3
"2701C";"THERMEVRA";"2020";"272290805";"Forêt d'Évreux";"C";"T";1687;2
"2702C";"LOUVIERS ENERGIE";"2020";"273750101";"Centre Ville";"C";"R";3110;8
"2702C";"LOUVIERS ENERGIE";"2020";"273750101";"Centre Ville";"C";"T";5080;13
"2702C";"LOUVIERS ENERGIE";"2020";"273750102";"Pampoule-La Ravine";"C";"R";"secret";"secret"
"2702C";"LOUVIERS ENERGIE";"2020";"273750102";"Pampoule-La Ravine";"C";"T";242;1
"2702C";"LOUVIERS ENERGIE";"2020";"273750103";"Saint-Jean-Les Hayes Melines";"C";"R";1037;3
"2702C";"LOUVIERS ENERGIE";"2020";"273750103";"Saint-Jean-Les Hayes Melines";"C";"T";1693;4
"2702C";"LOUVIERS ENERGIE";"2020";"273750104";"Maison Rouge";"C";"R";2666;7
"2702C";"LOUVIERS ENERGIE";"2020";"273750104";"Maison Rouge";"C";"T";4355;11
"2702C";"LOUVIERS ENERGIE";"2020";"273750105";"Les Amoureux";"C";"R";741;2
"2702C";"LOUVIERS ENERGIE";"2020";"273750105";"Les Amoureux";"C";"T";1210;3
"2705C";"Zup Les Valmeux";"2020";"276810106";"Futaie-Briqueterie-Blanchères-Pote";"C";"R";9868;9
"2705C";"Zup Les Valmeux";"2020";"276810106";"Futaie-Briqueterie-Blanchères-Pote";"C";"T";3116;3
"2901C";"ECO CHALEUR DE BREST";"2020";"290110000";"Bohars (commune non irisée)";"C";"R";294;1
"2901C";"ECO CHALEUR DE BREST";"2020";"290110000";"Bohars (commune non irisée)";"C";"T";389;1
"2901C";"ECO CHALEUR DE BREST";"2020";"290190103";"Kerargaouyat-Le Cruguel";"C";"R";294;1
"2901C";"ECO CHALEUR DE BREST";"2020";"290190103";"Kerargaouyat-Le Cruguel";"C";"T";389;1
"2901C";"ECO CHALEUR DE BREST";"2020";"290190105";"Saint-Pierre";"C";"R";294;1
"2901C";"ECO CHALEUR DE BREST";"2020";"290190105";"Saint-Pierre";"C";"T";389;1
"2901C";"ECO CHALEUR DE BREST";"2020";"290190106";"Mesdoun";"C";"R";1481;2
"2901C";"ECO CHALEUR DE BREST";"2020";"290190106";"Mesdoun";"C";"T";1963;3
"2901C";"ECO CHALEUR DE BREST";"2020";"290190108";"Les Quatre Moulins";"C";"R";294;1
"2901C";"ECO CHALEUR DE BREST";"2020";"290190108";"Les Quatre Moulins";"C";"T";389;1
"2901C";"ECO CHALEUR DE BREST";"2020";"290190109";"Kerourien Sud";"C";"R";1481;2
"2901C";"ECO CHALEUR DE BREST";"2020";"290190109";"Kerourien Sud";"C";"T";1963;3
"2901C";"ECO CHALEUR DE BREST";"2020";"290190115";"Queliverzan";"C";"R";594;1
"2901C";"ECO CHALEUR DE BREST";"2020";"290190115";"Queliverzan";"C";"T";787;1
"2901C";"ECO CHALEUR DE BREST";"2020";"290190116";"Recouvrance-Pontaniou";"C";"R";1187;2
"2901C";"ECO CHALEUR DE BREST";"2020";"290190116";"Recouvrance-Pontaniou";"C";"T";1574;3
"2901C";"ECO CHALEUR DE BREST";"2020";"290190117";"Prat Ledan";"C";"R";1187;2
"2901C";"ECO CHALEUR DE BREST";"2020";"290190117";"Prat Ledan";"C";"T";1574;3
"2901C";"ECO CHALEUR DE BREST";"2020";"290190120";"Arsenal";"C";"R";8886;15
"2901C";"ECO CHALEUR DE BREST";"2020";"290190120";"Arsenal";"C";"T";11780;20
"2901C";"ECO CHALEUR DE BREST";"2020";"290190124";"Siam-Saint-Louis";"C";"R";887;1
"2901C";"ECO CHALEUR DE BREST";"2020";"290190124";"Siam-Saint-Louis";"C";"T";1176;2
"2901C";"ECO CHALEUR DE BREST";"2020";"290190125";"Port-Gare-Liberté-Foch";"C";"R";887;1
"2901C";"ECO CHALEUR DE BREST";"2020";"290190125";"Port-Gare-Liberté-Foch";"C";"T";1176;2
"2901C";"ECO CHALEUR DE BREST";"2020";"290190126";"Kergoat Ouest";"C";"R";2075;3
"2901C";"ECO CHALEUR DE BREST";"2020";"290190126";"Kergoat Ouest";"C";"T";2750;5
"2901C";"ECO CHALEUR DE BREST";"2020";"290190127";"Kergoat Est";"C";"R";1481;2
"2901C";"ECO CHALEUR DE BREST";"2020";"290190127";"Kergoat Est";"C";"T";1963;3
"2901C";"ECO CHALEUR DE BREST";"2020";"290190128";"Kerhallet";"C";"R";887;1
"2901C";"ECO CHALEUR DE BREST";"2020";"290190128";"Kerhallet";"C";"T";1176;2
"2901C";"ECO CHALEUR DE BREST";"2020";"290190129";"Quizac";"C";"R";1481;2
