"Nom de l'opérateur";"Millésime des données";"Énergie concernée";"Code de l'IRIS - Code de la zone";"Code de l'IRIS - Libellé de la zone";"Code du grand secteur";"Consommation (en MWh)";"Nombre de points de livraison"
"OPERATEUR";"ANNEE";"FILIERE";"IRIS_CODE";"IRIS_LIBELLE";"CODE_GRAND_SECTEUR";"CONSO";"PDL"
"Besançon - Planoise";"2018";"C";"250561208";"Lafayette";"T";1954;1
"Besançon - Planoise";"2018";"C";"250561208";"Lafayette";"T";317;1
"Besançon - Planoise";"2018";"C";"250561208";"Lafayette";"T";243;1
"Besançon - Planoise";"2018";"C";"250561209";"Saint-Laurent";"R";1339;1
"Besançon - Planoise";"2018";"C";"250561209";"Saint-Laurent";"R";473;1
"Besançon - Planoise";"2018";"C";"250561209";"Saint-Laurent";"T";950;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"T";"secret";"secret"
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"T";"secret";"secret"
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"T";"secret";"secret"
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";"secret";"secret"
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";"secret";"secret"
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";"secret";"secret"
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"T";"secret";"secret"
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"T";"secret";"secret"
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"T";33952;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"T";1955;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";485;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";389;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";255;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";516;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";765;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";401;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";279;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";356;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"T";431;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";245;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"T";255;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";231;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";370;1
"Besançon - Planoise";"2018";"C";"250561210";"Chateaufarine";"R";466;1
"Besançon - Planoise";"2018";"C";"250561301";"Tilleroyes";"T";1991;1
"Réseau CHAMPVALON BETHONCOURT";"2018";"C";"250570102";"Champvallon-Nord";"R";3995;14
"Réseau CHAMPVALON BETHONCOURT";"2018";"C";"250570102";"Champvallon-Nord";"T";999;3
"Réseau CHAMPVALON BETHONCOURT";"2018";"C";"250570103";"Champvallon-Sud";"R";4230;14
"Réseau CHAMPVALON BETHONCOURT";"2018";"C";"250570103";"Champvallon-Sud";"T";1057;4
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"T";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"T";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"T";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"R";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"T";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"T";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"T";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"R";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"R";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"R";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"T";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"T";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"T";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"R";"secret";"secret"
"R‚seau de chaleur de Frasne";"2018";"C";"252590000";"Frasne (commune non irisée)";"T";325;1
"Réseau Zup de la Petite Hollande";"2018";"C";"253880107";"Petite Hollande-Coteau Jouvent";"X";6601;6
"Réseau Zup de la Petite Hollande";"2018";"C";"253880108";"Petite Hollande-Petit Chênois";"X";7707;6
"Réseau Zup de la Petite Hollande";"2018";"C";"253880109";"Petite Hollande-Sud Ouest";"X";8928;6
"Réseau Zup de la Petite Hollande";"2018";"C";"253880110";"Petite Hollande-Lulli";"X";5944;3
"Réseau Zup de la Petite Hollande";"2018";"C";"253880111";"Petite Hollande-Hexagone";"X";10193;11
"Réseau Zup de la Petite Hollande";"2018";"C";"253880112";"Petite Hollande Sud";"X";10013.643;19
"Réseau Zup de la Petite Hollande";"2018";"C";"253880113";"Le Pied des Gouttes";"X";4801.979;2
"Réseau de Pracomptal";"2018";"C";"261980102";"Quartiers Ouest";"I";"secret";"secret"
"Réseau de Pracomptal";"2018";"C";"261980102";"Quartiers Ouest";"A";"secret";"secret"
"Réseau de Pracomptal";"2018";"C";"261980102";"Quartiers Ouest";"X";"secret";"secret"
"Réseau de Pracomptal";"2018";"C";"261980102";"Quartiers Ouest";"R";5236;11
"Réseau de Pracomptal";"2018";"C";"261980102";"Quartiers Ouest";"T";518;1
"Réseau de chaleur de Vassieux en Vercors";"2018";"C";"263640000";"Vassieux-en-Vercors (commune non irisée)";"X";1112.44;11
"Réseau de chaleur de Vassieux en Vercors";"2018";"C";"263640000";"Vassieux-en-Vercors (commune non irisée)";"X";557.94;29
"Tours du Levant Clos Galots";"2018";"C";"270160103";"Le Plateau";"X";2939.135827;21
"Tours du Levant Clos Galots";"2018";"C";"270160104";"Le Levant";"X";2099.382733;15
"Réseau de chaleur biomasse de Conches-en-Ouches";"2018";"C";"271650000";"Conches-en-Ouche (commune non irisée)";"X";"secret";"secret"
"Réseau de chaleur biomasse de Conches-en-Ouches";"2018";"C";"271650000";"Conches-en-Ouche (commune non irisée)";"X";"secret";"secret"
"Réseau de chaleur biomasse de Conches-en-Ouches";"2018";"C";"271650000";"Conches-en-Ouche (commune non irisée)";"X";565.9;1
"Réseau de chaleur biomasse de Conches-en-Ouches";"2018";"C";"271650000";"Conches-en-Ouche (commune non irisée)";"X";311.76;1
"Réseau de chaleur biomasse de Conches-en-Ouches";"2018";"C";"271650000";"Conches-en-Ouche (commune non irisée)";"X";694.04;1
"Réseau de chaleur biomasse de Conches-en-Ouches";"2018";"C";"271650000";"Conches-en-Ouche (commune non irisée)";"X";276.61;1
"Réseau de chaleur biomasse de Conches-en-Ouches";"2018";"C";"271650000";"Conches-en-Ouche (commune non irisée)";"X";513.56;1
"Réseau de chaleur biomasse de Conches-en-Ouches";"2018";"C";"271650000";"Conches-en-Ouche (commune non irisée)";"X";295.79;1
"Réseau de chaleur biomasse de Conches-en-Ouches";"2018";"C";"271650000";"Conches-en-Ouche (commune non irisée)";"X";332.71;1
"Réseau de chaleur biomasse de Conches-en-Ouches";"2018";"C";"271650000";"Conches-en-Ouche (commune non irisée)";"X";238.71;1
"THERMEVRA";"2018";"C";"272290401";"Jacques Cartier";"X";1650.283;8
"THERMEVRA";"2018";"C";"272290402";"Le Bohy";"X";5798.776;5
"THERMEVRA";"2018";"C";"272290403";"Zac des Meuniers-La Censuriere";"X";383.58;1
"THERMEVRA";"2018";"C";"272290501";"Romain Rolland";"X";8234.64;6
"THERMEVRA";"2018";"C";"272290502";"Le Clos au Duc";"X";5666.479;8
"THERMEVRA";"2018";"C";"272290601";"College Russelsheim";"X";12942.334;15
"THERMEVRA";"2018";"C";"272290602";"Michelet";"X";11698.482;9
"THERMEVRA";"2018";"C";"272290701";"Robert Desnos";"X";8989.532;8
"THERMEVRA";"2018";"C";"272290702";"Charles Peguy";"X";3668.224;4
"THERMEVRA";"2018";"C";"272290801";"Pablo Picasso";"X";2995.438;5
"THERMEVRA";"2018";"C";"272290802";"Jean Moulin";"X";4556.826;5
"THERMEVRA";"2018";"C";"272290803";"Vironvay La Forêt";"X";2948.244;7
"THERMEVRA";"2018";"C";"272290804";"La Poterie-Les Dominicaines";"X";29124.5;20
"LOUVIERS ENERGIE";"2018";"C";"273750101";"Centre Ville";"X";4975.643958;10
"LOUVIERS ENERGIE";"2018";"C";"273750102";"Pampoule-La Ravine";"X";4478.079563;9
"LOUVIERS ENERGIE";"2018";"C";"273750103";"Saint-Jean-Les Hayes Melines";"X";4975.643958;10
"LOUVIERS ENERGIE";"2018";"C";"273750104";"Maison Rouge";"X";6965.901542;14
"LOUVIERS ENERGIE";"2018";"C";"273750105";"Les Amoureux";"X";497.5643958;1
"LOUVIERS ENERGIE";"2018";"C";"273750110";"Cote de la Justice-Saint Lubin";"X";1990.257583;4
"Quartier de l'Europe";"2018";"C";"274670103";"Quartier de l'Europe";"X";7970.011714;6
"Quartier de l'Europe";"2018";"C";"274670104";"Quartier de Saint-Paul";"X";1328.335286;1
"Zup Les Valmeux";"2018";"C";"276810103";"Les Eglantiers";"X";418.7500882;1
"Zup Les Valmeux";"2018";"C";"276810105";"Croix d'Épine-Fontenelles";"X";5025.001059;12
"Zup Les Valmeux";"2018";"C";"276810106";"Futaie-Briqueterie-Blancheres-Pote";"X";8793.751853;21
"Les Gauchetières";"2018";"C";"282800104";"Gauchetieres Sud et Ecarts Ouest et Sud";"R";4394;29
"Les Gauchetières";"2018";"C";"282800105";"Gauchetieres Nord et Ecarts Nord";"R";1515;10
"ECO Chaleur de Brest";"2018";"C";"290190106";"Mesdoun";"X";4330;4
"ECO Chaleur de Brest";"2018";"C";"290190116";"Recouvrance-Pontaniou";"X";5412;5
"ECO Chaleur de Brest";"2018";"C";"290190120";"Arsenal";"X";27062;25
"ECO Chaleur de Brest";"2018";"C";"290190125";"Port-Gare-Liberté-Foch";"X";7577;7
"ECO Chaleur de Brest";"2018";"C";"290190126";"Kergoat Ouest";"X";2165;2
"ECO Chaleur de Brest";"2018";"C";"290190127";"Kergoat Est";"X";2165;2
"ECO Chaleur de Brest";"2018";"C";"290190129";"Quizac";"X";3247;3
"ECO Chaleur de Brest";"2018";"C";"290190131";"Bellevue Centre";"X";12990;12
"ECO Chaleur de Brest";"2018";"C";"290190132";"Kerbernier";"X";11907;11
"ECO Chaleur de Brest";"2018";"C";"290190133";"Kerelle-Keredern Sud";"X";3247;3
"ECO Chaleur de Brest";"2018";"C";"290190134";"Lanredec-Facultés";"X";18402;17
"ECO Chaleur de Brest";"2018";"C";"290190135";"Bonne Nouvelle";"X";4330;4
"ECO Chaleur de Brest";"2018";"C";"290190136";"Kerigonan";"X";2165;2
"ECO Chaleur de Brest";"2018";"C";"290190137";"Kerichen-Montaigne";"X";15155;14
"ECO Chaleur de Brest";"2018";"C";"290190138";"Bas Jaures-Saint Michel";"X";5412;5
"ECO Chaleur de Brest";"2018";"C";"290190139";"Sanquer";"X";3247;3
"ECO Chaleur de Brest";"2018";"C";"290190140";"Saint-Martin";"X";5412;5
"ECO Chaleur de Brest";"2018";"C";"290190143";"Keruscun";"X";4330;4
"ECO Chaleur de Brest";"2018";"C";"290190144";"Poul Ar Bachet";"X";2165;2
"ECO Chaleur de Brest";"2018";"C";"290190147";"Le Guelmeur";"X";6495;6
"ECO Chaleur de Brest";"2018";"C";"290190154";"Dourjacq-Quartier Buquet";"X";7577;7
"ECO Chaleur de Brest";"2018";"C";"290190155";"Pontanezen";"X";20567;19
"ECO Chaleur de Brest";"2018";"C";"290190158";"Treornou-Croix Rouge";"X";5412;5
"ECO Chaleur de Brest";"2018";"C";"290190159";"Keredern";"X";1082;1
"ECO Chaleur de Brest";"2018";"C";"290190165";"Le Bergot";"X";3247;3
"ECO Chaleur de Brest";"2018";"C";"290190167";"Rural Ouest";"X";3247;3
"ECO Chaleur de Brest";"2018";"C";"290690103";"Rural";"X";2165;2
"Réseau de Plougastel Daoulas";"2018";"C";"291890106";"Bourg Nord";"X";1130;3
"Réseau de Plougastel Daoulas";"2018";"C";"291890107";"Bourg Sud";"X";4518;12
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";"secret";"secret"
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";698;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";955;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";243;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";465;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";481;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";789;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";245;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";270;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";480;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";303;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";338;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";331;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";794;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";309;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";570;1
"Réseau de Corte";"2018";"C";"2B0960101";"Centre";"X";513;1
"DALAE";"2018";"C";"300070101";"Centre ville";"X";5650.5;2
"DALAE";"2018";"C";"300070103";"Grand rue Jean Moulin-Rénovation";"X";5650.5;22
"DALAE";"2018";"C";"300070104";"Prés Saint-Jean";"X";5650.5;5
"DALAE";"2018";"C";"300070112";"Cévennes";"X";5650.5;12
"Quartier Ouest";"2018";"C";"301890803";"Marcel Rouvière";"X";7294;6
"Quartier Ouest";"2018";"C";"301890804";"Alouette";"X";7294;3
"Quartier Ouest";"2018";"C";"301890901";"Super Nîmes";"X";7294;3
"Quartier Ouest";"2018";"C";"301890902";"Galerie Wagner";"X";7294;18
"Quartier Ouest";"2018";"C";"301890903";"Corot";"X";7294;6
"Quartier Ouest";"2018";"C";"301890904";"Soleil Levant";"X";7294;12
"Quartier Ouest";"2018";"C";"301891001";"Diderot";"X";7294;7
"Quartier Ouest";"2018";"C";"301891003";"Galilée";"X";7294;4
"Quartier Ouest";"2018";"C";"301891004";"Jean Perrin";"X";7294;3
"Quartier Ouest";"2018";"C";"301891101";"Saint-Césaire";"X";7294;2
"Quartier Ouest";"2018";"C";"301891103";"Hôpital";"X";7294;6
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"T";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"T";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"T";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"T";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"R";"secret";"secret"
"RCB En Turet";"2018";"C";"310040000";"Ayguesvives (commune non irisée)";"T";202.18;1
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
"RCB CAMUS";"2018";"C";"311130102";"Fontanelles";"X";"secret";"secret"
